player_name,team,season,position,minutes_played,goals,assists,yellow_cards,red_cards
Mikel Vesga,Athletic Club,s2425,DM,56.0,0.0,0.0,0.0,0.0
Milutin Osmajic,Cádiz,s2324,Not Available,4.0,0.0,0.0,0.0,0.0
Milutin Osmajic,Unknown,s2122,Unknown,0.0,0.0,0.0,0.0,0.0
Miralem Pjanic,Unknown,s2122,Unknown,0.0,0.0,0.0,0.0,0.0
Mohamed-Ali Cho,Real Sociedad,s2324,Not Available,239.0,0.0,0.0,0.0,0.0
Moi Gómez,Osasuna,s2223,   M(CLR),2030.0,1.0,2.0,4.0,0.0
Moi Gómez,Osasuna,s2324,Not Available,2010.0,3.0,0.0,3.0,0.0
Moi Gómez,Osasuna,s2425,LM,59.0,0.0,0.0,0.0,0.0
Moi Parra,Getafe,s2223,   Midfielder,9.0,0.0,0.0,0.0,0.0
Moisés Gómez Bardonado,Villarreal,s2122,Midfielder,1277.0,2.0,2.0,2.0,0.0
Momo Cho,Real Sociedad,s2223,   FW,345.0,0.0,2.0,1.0,0.0
Momo Mbaye,Cádiz,s2223,   D(C),537.0,0.0,0.0,0.0,0.0
Monchu,Valladolid,s2223,   DMC,1205.0,1.0,1.0,7.0,0.0
Moriba Kourouma Kourouma,Valencia,s2122,Midfielder,817.0,0.0,0.0,7.0,1.0
Mouctar Diakhaby,Valencia,s2122,Defender,1945.0,0.0,1.0,11.0,0.0
Mouctar Diakhaby,Valencia,s2223,   D(C),1459.0,2.0,0.0,4.0,1.0
Mouctar Diakhaby,Valencia,s2324,Not Available,1071.0,1.0,0.0,6.0,0.0
Moussa Diarra,Alavés,s2425,LB,90.0,0.0,0.0,0.0,0.0
Munir El Haddadi,Getafe,s2223,   AM(LR) FW,589.0,1.0,1.0,4.0,0.0
Munir El Haddadi,Las Palmas,s2324,Not Available,2470.0,3.0,2.0,3.0,0.0
Munir El Haddadi,Leganés,s2425,LW,20.0,0.0,0.0,0.0,0.0
Munir El-Haddadi,Sevilla,s2122,Forward,468.0,2.0,0.0,3.0,0.0
Myrto Uzuni,Granada,s2122,Midfielder,857.0,1.0,1.0,4.0,0.0
Myrto Uzuni,Granada,s2324,Not Available,2459.0,11.0,1.0,3.0,0.0
Nabil Aberdin,Getafe,s2425,DM,90.0,0.0,0.0,0.0,0.0
Nabil Fekir,Real Betis,s2122,Forward,2807.0,6.0,8.0,7.0,1.0
Nabil Fekir,Real Betis,s2223,   AM(CLR) FW,970.0,2.0,2.0,5.0,1.0
Nabil Fekir,Real Betis,s2324,Not Available,1049.0,1.0,2.0,1.0,0.0
Nabil Fekir,Real Betis,s2425,AM,90.0,0.0,1.0,0.0,0.0
Nabili Zoubdi Touaizi,Espanyol,s2223,   Forward,2.0,0.0,0.0,0.0,0.0
Nacho Fernandez,Real Madrid,s2223,   D(CLR),861.0,0.0,1.0,4.0,0.0
Nacho Fernandez,Real Madrid,s2324,Not Available,1739.0,0.0,1.0,4.0,2.0
Nacho Vidal,Mallorca,s2324,Not Available,506.0,0.0,0.0,2.0,0.0
Nacho Vidal,Osasuna,s2223,   D(R),916.0,0.0,0.0,2.0,0.0
Nacho Vidal,Osasuna,s2324,Not Available,506.0,1.0,0.0,0.0,0.0
Nacho Vidal,Osasuna,s2425,RB,11.0,0.0,0.0,0.0,0.0
Naci Ünüvar,Espanyol,s2425,"LM,LB",18.0,0.0,0.0,0.0,0.0
Nahuel Molina,Atlético Madrid,s2223,   D(R) M(R),1737.0,0.0,1.0,5.0,1.0
Nahuel Molina,Atlético Madrid,s2324,Not Available,1855.0,2.0,3.0,4.0,1.0
Nahuel Molina,Atlético Madrid,s2425,WB,37.0,0.0,0.0,0.0,0.0
Nahuel Tenaglia,Alavés,s2122,Defender,1072.0,0.0,0.0,2.0,0.0
Nahuel Tenaglia,Alavés,s2324,Not Available,1131.0,1.0,0.0,5.0,0.0
Nahuel Tenaglia,Alavés,s2425,CB,90.0,0.0,0.0,0.0,0.0
Natan,Real Betis,s2425,CB,5.0,0.0,0.0,0.0,0.0
Nayef Aguerd,Real Sociedad,s2425,CB,74.0,0.0,0.0,0.0,0.0
Nemanja Gudelj,Sevilla,s2122,Midfielder,1040.0,0.0,0.0,5.0,0.0
Nemanja Gudelj,Sevilla,s2223,   D(C) M(C),1874.0,3.0,0.0,6.0,0.0
Nemanja Gudelj,Sevilla,s2324,Not Available,1744.0,1.0,1.0,7.0,0.0
Nemanja Gudelj,Sevilla,s2425,"CB,DM",90.0,0.0,0.0,0.0,0.0
Nemanja Maksimovic,Getafe,s2122,Midfielder,2943.0,1.0,1.0,4.0,0.0
Nemanja Maksimovic,Getafe,s2223,   M(C),1018.0,0.0,0.0,1.0,0.0
Nemanja Maksimovic,Getafe,s2324,Not Available,3272.0,4.0,0.0,4.0,0.0
Nemanja Radoja,Levante,s2122,Midfielder,1222.0,0.0,0.0,3.0,0.0
Nemanja Radonjic,Mallorca,s2324,Not Available,350.0,0.0,0.0,0.0,0.0
Nicholas Williams,Athletic Club,s2122,Forward,1325.0,0.0,0.0,4.0,0.0
Nico González,Valencia,s2223,   DMC,610.0,1.0,0.0,0.0,0.0
Nico Paz,Real Madrid,s2324,Not Available,19.0,0.0,0.0,0.0,0.0
Nico Williams,Athletic Club,s2223,   AM(LR),1916.0,4.0,4.0,1.0,0.0
Nico Williams,Athletic Club,s2324,Not Available,2280.0,5.0,11.0,4.0,1.0
Nico Williams,Athletic Club,s2425,LW,19.0,0.0,0.0,0.0,0.0
Nicolas Jackson,Villarreal,s2122,Forward,158.0,0.0,0.0,1.0,0.0
Nicolas Jackson,Villarreal,s2223,   FW,796.0,2.0,2.0,1.0,0.0
Nicolas Pépé,Villarreal,s2425,FW,20.0,0.0,0.0,0.0,0.0
Nicolás Fernández Mercau,Elche,s2223,   M(L),320.0,0.0,0.0,2.0,0.0
Nicolás González Iglesias,Barcelona,s2122,Midfielder,1109.0,2.0,1.0,6.0,0.0
Nicolás Melamed,Espanyol,s2122,Forward,1098.0,2.0,0.0,3.0,1.0
Nicolás Melamed,Espanyol,s2223,   AM(L),501.0,0.0,2.0,3.0,0.0
Nicolás Serrano,Athletic Club,s2122,Forward,308.0,1.0,0.0,0.0,0.0
Nicolás Serrano,Athletic Club,s2425,RW,18.0,0.0,0.0,0.0,0.0
Nikita Iosifov,Villarreal,s2122,Midfielder,1.0,0.0,0.0,0.0,0.0
Nikola Maras,Rayo Vallecano,s2122,Defender,1041.0,0.0,0.0,4.0,0.0
Nikola Vukcevic,Levante,s2122,Midfielder,113.0,0.0,0.0,1.0,0.0
Njegos Petrovic,Granada,s2122,Midfielder,917.0,0.0,1.0,5.0,0.0
Njegos Petrovic,Granada,s2324,Not Available,148.0,0.0,0.0,0.0,0.0
Norberto Murara Neto,Barcelona,s2122,Goalkeeper,270.0,0.0,0.0,0.0,0.0
Näis Djouahra,Real Sociedad B,s2122,Midfielder,1009.0,0.0,0.0,0.0,0.0
Néstor Araújo,Celta de Vigo,s2122,Defender,2617.0,0.0,0.0,4.0,0.0
Oier Olazábal,Espanyol,s2122,Goalkeeper,135.0,0.0,0.0,0.0,0.0
Oier Sanjurjo,Osasuna,s2122,Midfielder,750.0,1.0,0.0,3.0,0.0
Oier Zarraga,Athletic Club,s2122,Midfielder,1151.0,1.0,0.0,5.0,0.0
Oier Zarraga,Athletic Club,s2223,   DMC M(R),607.0,0.0,0.0,4.0,0.0
Oihan Sancet,Athletic Club,s2122,Midfielder,1424.0,6.0,4.0,2.0,0.0
Oihan Sancet,Athletic Club,s2223,   M(C) FW,1683.0,8.0,0.0,2.0,1.0
Oihan Sancet,Athletic Club,s2324,Not Available,1991.0,4.0,5.0,3.0,2.0
Oihan Sancet,Athletic Club,s2425,AM,90.0,1.0,0.0,0.0,0.0
Okay Yokuslu,Getafe,s2122,Midfielder,463.0,0.0,0.0,1.0,0.0
Oliver McBurnie,Las Palmas,s2425,FW,86.0,0.0,0.0,0.0,0.0
Omar Alderete,Getafe,s2223,   D(C),1081.0,0.0,1.0,5.0,0.0
Omar Alderete,Getafe,s2324,Not Available,2194.0,0.0,1.0,8.0,1.0
Omar Alderete,Getafe,s2425,CB,90.0,0.0,0.0,0.0,0.0
Omar Alderete,Valencia,s2122,Defender,2411.0,2.0,0.0,15.0,0.0
Omar El Hilali,Espanyol,s2223,   Defender,90.0,0.0,0.0,1.0,0.0
Omar El Hilali,Espanyol,s2425,"RB,CB",90.0,0.0,0.0,0.0,0.0
Omar Faraj,Levante,s2122,Forward,3.0,0.0,0.0,0.0,0.0
Omar Mascarell,Elche,s2122,Midfielder,2504.0,0.0,0.0,6.0,0.0
Omar Mascarell,Elche,s2223,   DMC,1910.0,0.0,0.0,6.0,0.0
Omar Mascarell,Mallorca,s2324,Not Available,1573.0,0.0,0.0,7.0,0.0
Omar Mascarell,Mallorca,s2425,CM,89.0,0.0,0.0,0.0,0.0
Omenuke Mfulu,Las Palmas,s2324,Not Available,77.0,0.0,0.0,1.0,0.0
Orbelín Pineda,Celta de Vigo,s2122,Midfielder,94.0,0.0,0.0,0.0,0.0
Oriol Romeu,Barcelona,s2324,Not Available,930.0,0.0,1.0,4.0,0.0
Oriol Romeu,Girona,s2223,   DMC,1875.0,1.0,0.0,6.0,0.0
Oriol Romeu,Girona,s2425,CM,65.0,0.0,0.0,0.0,0.0
Orri Steinn Óskarsson,Real Sociedad,s2425,FW,25.0,0.0,0.0,0.0,0.0
Oscar Medina,Alavés,s2122,Goalkeeper,0.0,0.0,0.0,0.0,0.0
Oscar Ureña,Girona,s2223,   Forward,99.0,0.0,0.0,0.0,0.0
Ousmane Dembélé,Barcelona,s2122,Forward,1411.0,1.0,13.0,3.0,0.0
Ousmane Dembélé,Barcelona,s2223,   AM(CLR) FW,1108.0,5.0,5.0,4.0,0.0
Oussama Idrissi,Cádiz,s2122,Forward,908.0,1.0,1.0,2.0,0.0
Pablo Barrios,Atlético Madrid,s2223,   Midfielder,421.0,0.0,1.0,1.0,0.0
Pablo Barrios,Atlético Madrid,s2324,Not Available,1556.0,0.0,1.0,5.0,0.0
Pablo Barrios,Atlético Madrid,s2425,CM,90.0,0.0,1.0,1.0,0.0
Pablo Barrios Rivas,Unknown,s2122,Unknown,0.0,0.0,0.0,0.0,0.0
Pablo Busto,Real Betis,s2324,Not Available,42.0,0.0,0.0,0.0,0.0
Pablo Cuñat,Levante,s2122,Goalkeeper,0.0,0.0,0.0,0.0,0.0
Pablo Durán,Celta de Vigo,s2223,   Forward,32.0,0.0,0.0,0.0,0.0
Pablo Durán,Celta de Vigo,s2425,RW,4.0,0.0,0.0,0.0,0.0
Pablo Fornals,Real Betis,s2324,Not Available,1153.0,3.0,2.0,2.0,0.0
Pablo Fornals,Real Betis,s2425,RW,58.0,0.0,0.0,0.0,0.0
Pablo Gozálbez,Valencia,s2324,Not Available,99.0,0.0,0.0,0.0,0.0
Pablo Gálvez,Mallorca,s2122,Forward,0.0,0.0,0.0,0.0,0.0
Pablo Ibáñez,Osasuna,s2223,   M(C),429.0,0.0,1.0,0.0,0.0
Pablo Ibáñez,Osasuna,s2324,Not Available,1141.0,1.0,2.0,5.0,0.0
Pablo Ibáñez,Osasuna,s2425,CM,8.0,0.0,0.0,0.0,0.0
Pablo Maffeo,Mallorca,s2122,Defender,2950.0,1.0,3.0,10.0,0.0
Pablo Maffeo,Mallorca,s2223,   D(R) M(R),1923.0,1.0,3.0,4.0,1.0
Pablo Maffeo,Mallorca,s2324,Not Available,1456.0,1.0,2.0,3.0,1.0
Pablo Maffeo,Mallorca,s2425,RB,90.0,0.0,0.0,1.0,0.0
Pablo Martín Páez,Barcelona,s2122,Midfielder,2329.0,2.0,5.0,9.0,1.0
Pablo Martínez,Huesca,s2122,Midfielder,923.0,1.0,0.0,4.0,0.0
Pablo Marín,Real Sociedad,s2425,LM,5.0,0.0,0.0,0.0,0.0
Pablo Muñoz,Rayo Vallecano,s2223,   Midfielder,11.0,0.0,0.0,0.0,0.0
Pablo Piatti,Elche,s2122,Forward,307.0,0.0,0.0,0.0,0.0
Pablo Picón,Levante,s2122,Goalkeeper,0.0,0.0,0.0,0.0,0.0
Pablo Pérez,Sevilla,s2122,Defender,0.0,0.0,0.0,0.0,0.0
Pablo Torre,Barcelona,s2223,   Midfielder,27.0,0.0,0.0,0.0,0.0
Pablo Torre,Barcelona,s2425,RM,8.0,0.0,0.0,0.0,0.0
Pablo Torre,Girona,s2324,Not Available,690.0,0.0,2.0,1.0,0.0
Papa Ba,Girona,s2425,RM,48.0,0.0,0.0,0.0,0.0
Pape Cheikh,Elche,s2223,   DMC,33.0,0.0,0.0,0.0,1.0
Pape Gueye,Sevilla,s2223,   DMC,433.0,0.0,3.0,1.0,1.0
Pape Gueye,Villarreal,s2425,CM,20.0,0.0,0.0,0.0,0.0
Papu Gómez,Sevilla,s2223,   M(CLR) FW,666.0,0.0,1.0,4.0,0.0
Pathé Ciss,Rayo Vallecano,s2122,Midfielder,1085.0,2.0,1.0,5.0,0.0
Pathé Ciss,Rayo Vallecano,s2223,   DMC,1027.0,1.0,0.0,4.0,0.0
Pathé Ciss,Rayo Vallecano,s2324,Not Available,1658.0,1.0,0.0,10.0,0.0
Pathé Ciss,Rayo Vallecano,s2425,CM,16.0,0.0,1.0,0.0,0.0
Pau Cabanes,Villarreal,s2425,RM,14.0,0.0,0.0,0.0,0.0
Pau Cubarsí,Barcelona,s2324,Not Available,1562.0,0.0,0.0,4.0,0.0
Pau Cubarsí,Barcelona,s2425,CB,63.0,0.0,0.0,1.0,0.0
Pau Martínez,Osasuna,s2122,Forward,0.0,0.0,0.0,0.0,0.0
Pau Navarro,Villarreal,s2425,CB,17.0,0.0,0.0,0.0,0.0
Pau Torres,Villarreal,s2122,Defender,2856.0,5.0,1.0,5.0,0.0
Pau Torres,Villarreal,s2223,   D(C),1980.0,0.0,0.0,9.0,0.0
Pau Victor Delgado,Barcelona,s2425,LW,5.0,0.0,0.0,0.0,0.0
Paul Akouokou,Real Betis,s2122,Midfielder,517.0,0.0,0.0,2.0,1.0
Paul Akouokou,Real Betis,s2223,   DMC,280.0,0.0,0.0,2.0,0.0
Paulo Gazzaniga,Girona,s2223,   GK,1350.0,0.0,0.0,3.0,0.0
Paulo Gazzaniga,Girona,s2324,Not Available,3420.0,0.0,0.0,2.0,0.0
Paulo Gazzaniga,Girona,s2425,GK,90.0,0.0,0.0,0.0,0.0
Pedri,Barcelona,s2223,   AM(CL),1634.0,6.0,0.0,2.0,0.0
Pedri,Barcelona,s2324,Not Available,1482.0,4.0,2.0,3.0,0.0
Pedri,Barcelona,s2425,"LM,AM",27.0,0.0,0.0,0.0,0.0
Pedro Alemañ,Valencia,s2122,Midfielder,0.0,0.0,0.0,0.0,0.0
Pedro Benito,Unknown,s2122,Unknown,0.0,0.0,0.0,0.0,0.0
Pedro Bigas,Elche,s2122,Defender,1555.0,1.0,0.0,6.0,0.0
Pedro Bigas,Elche,s2223,   D(CL),1418.0,0.0,0.0,2.0,2.0
Pedro Díaz,Rayo Vallecano,s2425,LW,6.0,0.0,0.0,0.0,0.0
Pedro González López,Barcelona,s2122,Midfielder,888.0,3.0,1.0,0.0,0.0
Pedro Ortiz,Sevilla,s2122,Defender,6.0,0.0,0.0,0.0,0.0
Pedro Ortiz,Sevilla,s2223,   Midfielder,1.0,0.0,0.0,0.0,0.0
Peio Canales,Athletic Club,s2425,AM,20.0,0.0,0.0,0.0,0.0
Pejiño,Las Palmas,s2324,Not Available,498.0,2.0,0.0,1.0,0.0
Pejiño,Las Palmas,s2425,FW,16.0,0.0,0.0,0.0,0.0
Pep Chavarría,Rayo Vallecano,s2223,   Defender,96.0,0.0,0.0,1.0,0.0
Pep Chavarría,Rayo Vallecano,s2324,Not Available,1164.0,1.0,1.0,3.0,1.0
Pep Chavarría,Rayo Vallecano,s2425,LW,16.0,0.0,0.0,0.0,0.0
Pepe Reina,Villarreal,s2223,   GK,900.0,0.0,0.0,1.0,0.0
Pepe Reina,Villarreal,s2324,Not Available,180.0,0.0,0.0,2.0,1.0
Pepelu,Valencia,s2324,Not Available,3305.0,7.0,1.0,4.0,0.0
Peque,Sevilla,s2425,FW,8.0,0.0,0.0,0.0,0.0
Pere Joan García,Mallorca,s2122,Goalkeeper,0.0,0.0,0.0,0.0,0.0
Pere Milla,Elche,s2122,Forward,1638.0,8.0,3.0,5.0,0.0
Pere Milla,Elche,s2223,   AM(CLR) FW,1238.0,6.0,1.0,5.0,0.0
Pere Milla,Espanyol,s2425,"LM,CM",56.0,0.0,0.0,0.0,0.0
Pere Pons,Alavés,s2122,Midfielder,1375.0,1.0,0.0,2.0,0.0
Peru Nolaskoain,Amorebieta,s2122,Defender,1437.0,1.0,0.0,4.0,0.0
Pervis Estupiñán,Villarreal,s2122,Defender,1574.0,0.0,1.0,3.0,0.0
Peter Federico,Getafe,s2425,"RM,LM",45.0,0.0,0.0,0.0,0.0
Peter Federico Gonzalez Carmona,Real Madrid,s2122,Midfielder,24.0,0.0,0.0,0.0,0.0
Peter González,Valencia,s2324,Not Available,646.0,0.0,0.0,1.0,0.0
Pica,Alavés,s2425,CB,90.0,0.0,0.0,0.0,0.0
Pierre-Emerick Aubameyang,Barcelona,s2122,Forward,1092.0,11.0,1.0,0.0,0.0
Pierre-Emerick Aubameyang,Barcelona,s2223,   M(CLR) FW,8.0,0.0,0.0,0.0,0.0
Pol Lirola,Elche,s2223,   D(R) M(LR),568.0,1.0,0.0,1.0,0.0
Pol Lozano,Espanyol,s2425,CM,56.0,0.0,0.0,0.0,0.0
Portu,Getafe,s2223,   M(CLR) FW,1061.0,0.0,2.0,3.0,1.0
Predrag Rajkovic,Mallorca,s2223,   GK,2250.0,0.0,0.0,3.0,0.0
Predrag Rajkovic,Mallorca,s2324,Not Available,3240.0,0.0,0.0,2.0,0.0
Radamel Falcao,Rayo Vallecano,s2122,Forward,831.0,6.0,0.0,1.0,0.0
Radamel Falcao,Rayo Vallecano,s2223,   FW,497.0,2.0,0.0,4.0,0.0
Radamel Falcao,Rayo Vallecano,s2324,Not Available,391.0,1.0,0.0,4.0,0.0
Rafa Marin,Alavés,s2324,Not Available,2442.0,0.0,0.0,6.0,0.0
Rafa Mir,Sevilla,s2223,   FW,815.0,3.0,0.0,1.0,0.0
Rafa Mir,Sevilla,s2324,Not Available,382.0,2.0,0.0,1.0,0.0
Rafa Mir,Valencia,s2425,RM,76.0,0.0,0.0,0.0,0.0
Rafael Alcántara do Nascimento,Real Sociedad,s2122,Midfielder,1060.0,1.0,0.0,3.0,0.0
Rafael Bauza,Espanyol,s2425,DM,61.0,0.0,0.0,1.0,0.0
Rafael Jiménez Jarque,Cádiz,s2122,Defender,1810.0,0.0,2.0,6.0,0.0
Rafael Marín Zamora,Real Madrid,s2122,Defender,0.0,0.0,0.0,0.0,0.0
Rafael Mir Vicente,Sevilla,s2122,Forward,1801.0,10.0,0.0,6.0,0.0
Ramón Rodríguez Jiménez,Valladolid,s2122,Midfielder,704.0,2.0,4.0,0.0,1.0
Ramón Terrats,Villarreal,s2223,   M(C),239.0,0.0,1.0,0.0,0.0
Ramón Terrats,Villarreal,s2324,Not Available,780.0,0.0,2.0,4.0,0.0
Ramón Terrats,Villarreal,s2425,CM,1.0,0.0,0.0,0.0,0.0
Randy Nteka,Elche,s2223,   AM(C) FW,205.0,0.0,0.0,1.0,0.0
Randy Nteka,Rayo Vallecano,s2122,Midfielder,1461.0,3.0,0.0,3.0,0.0
Randy Nteka,Rayo Vallecano,s2324,Not Available,563.0,1.0,1.0,2.0,0.0
Randy Nteka,Rayo Vallecano,s2425,FW,62.0,0.0,0.0,1.0,0.0
Raphinha,Barcelona,s2223,   AM(LR) FW,1275.0,6.0,4.0,4.0,0.0
Raphinha,Barcelona,s2324,Not Available,1370.0,6.0,9.0,4.0,1.0
Raphinha,Barcelona,s2425,"AM,LW,RW",90.0,0.0,0.0,0.0,0.0
Raúl Albiol,Villarreal,s2122,Defender,2466.0,0.0,0.0,8.0,0.0
Raúl Albiol,Villarreal,s2223,   D(C),1970.0,0.0,0.0,6.0,0.0
Raúl Albiol,Villarreal,s2324,Not Available,2035.0,0.0,1.0,6.0,0.0
Raúl Albiol,Villarreal,s2425,CB,90.0,0.0,0.0,0.0,0.0
Raúl Asencio,Real Madrid,s2425,CB,61.0,0.0,1.0,0.0,0.0
Raúl Chasco,Valladolid,s2425,LB,40.0,0.0,0.0,0.0,0.0
Raúl García,Athletic Club,s2122,Midfielder,1812.0,6.0,2.0,4.0,0.0
Raúl García,Athletic Club,s2223,   M(CLR) FW,689.0,2.0,2.0,2.0,0.0
Raúl García,Athletic Club,s2324,Not Available,404.0,1.0,0.0,4.0,0.0
Raúl García,Osasuna,s2324,Not Available,1347.0,6.0,1.0,4.0,0.0
Raúl García,Osasuna,s2425,LW,1.0,0.0,0.0,0.0,0.0
Raúl García,Real Betis,s2122,Forward,1.0,0.0,0.0,0.0,0.0
Raúl Guti,Elche,s2223,   DMC,852.0,0.0,0.0,1.0,0.0
Raúl Moro,Valladolid,s2425,LW,90.0,1.0,0.0,0.0,0.0
Raúl Parra,Cádiz,s2122,Defender,88.0,0.0,0.0,0.0,0.0
Raúl Parra,Cádiz,s2223,   Defender,31.0,0.0,0.0,0.0,0.0
Raúl Torrente,Granada,s2122,Defender,1282.0,0.0,0.0,5.0,0.0
Raúl Torrente,Granada,s2324,Not Available,1252.0,0.0,0.0,4.0,0.0
Raúl de Tomás,Espanyol,s2122,Forward,2923.0,17.0,3.0,5.0,2.0
Raúl de Tomás,Rayo Vallecano,s2223,   FW,222.0,0.0,0.0,1.0,0.0
Raúl de Tomás,Rayo Vallecano,s2324,Not Available,1277.0,1.0,2.0,5.0,0.0
Reinier,Girona,s2223,   AM(C),342.0,1.0,0.0,1.0,0.0
Reinildo Isnard Mandava,Atlético Madrid,s2122,Defender,1298.0,0.0,0.0,4.0,0.0
Reinildo Isnard Mandava,Atlético Madrid,s2223,   D(CL) M(L),1860.0,0.0,0.0,4.0,0.0
Reinildo Isnard Mandava,Atlético Madrid,s2324,Not Available,723.0,2.0,1.0,2.0,0.0
Reinildo Mandava,Atlético Madrid,s2425,WB,53.0,0.0,0.0,0.0,0.0
Renan Augusto Lodi dos Santos,Atlético Madrid,s2122,Defender,1174.0,2.0,2.0,5.0,0.0
Renato Tapia,Celta de Vigo,s2122,Midfielder,1402.0,0.0,0.0,10.0,0.0
Renato Tapia,Celta de Vigo,s2223,   D(C) DMC,793.0,0.0,0.0,3.0,1.0
Renato Tapia,Celta de Vigo,s2324,Not Available,1337.0,0.0,0.0,3.0,1.0
Renato Tapia,Leganés,s2425,DM,3.0,0.0,0.0,0.0,0.0
Ricard Artero,Girona,s2223,   Midfielder,7.0,0.0,0.0,0.0,0.0
Ricard Puig Martí,Barcelona,s2122,Forward,474.0,1.0,0.0,0.0,0.0
Ricard Sánchez,Granada,s2324,Not Available,2298.0,3.0,0.0,8.0,0.0
Ricardo Rodríguez,Real Betis,s2425,LB,45.0,0.0,0.0,0.0,0.0
Rober,Real Betis,s2223,   Midfielder,52.0,0.0,0.0,1.0,0.0
Robert Lewandowski,Barcelona,s2223,  FW,1682.0,15.0,5.0,0.0,1.0
Robert Lewandowski,Barcelona,s2324,Not Available,2758.0,19.0,8.0,5.0,0.0
Robert Lewandowski,Barcelona,s2425,FW,90.0,2.0,0.0,0.0,0.0
Robert Navarro,Cádiz,s2324,Not Available,1905.0,1.0,1.0,0.0,1.0
Robert Navarro,Real Sociedad,s2223,   Midfielder,333.0,0.0,0.0,2.0,0.0
Robert Navarro,Real Sociedad B,s2122,Midfielder,1664.0,1.0,3.0,0.0,0.0
Roberto Arroyo,Valladolid,s2223,   Forward,14.0,0.0,0.0,0.0,0.0
Roberto González,Las Palmas,s2122,Forward,877.0,2.0,0.0,3.0,0.0
Roberto Ibáñez Castro,Leganés,s2122,Forward,738.0,1.0,1.0,1.0,0.0
Roberto López,Leganés,s2425,CB,3.0,0.0,0.0,0.0,0.0
Roberto Navarro,Mallorca,s2425,"LM,LW,RW",29.0,0.0,0.0,1.0,0.0
Roberto Soldado,Levante,s2122,Forward,660.0,3.0,2.0,5.0,2.0
Roberto Suárez Pier,Levante,s2122,Defender,2008.0,1.0,0.0,3.0,1.0
Roberto Torres,Osasuna,s2122,Midfielder,798.0,2.0,2.0,3.0,0.0
Robin Le Normand,Atlético Madrid,s2425,CB,90.0,0.0,0.0,1.0,0.0
Robin Le Normand,Real Sociedad,s2122,Defender,3330.0,1.0,1.0,7.0,0.0
Robin Le Normand,Real Sociedad,s2223,   D(C),1805.0,0.0,0.0,4.0,0.0
Robin Le Normand,Real Sociedad,s2324,Not Available,2473.0,2.0,0.0,13.0,0.0
Rodri,Real Betis,s2223,   AM(CLR),1090.0,2.0,1.0,0.0,0.0
Rodri,Real Betis,s2324,Not Available,1039.0,0.0,0.0,0.0,0.0
Rodri,Real Betis,s2425,RW,32.0,0.0,0.0,0.0,0.0
Rodrigo Abajas,Valencia,s2425,LB,65.0,0.0,0.0,1.0,0.0
Rodrigo Battaglia,Mallorca,s2122,Midfielder,1174.0,0.0,0.0,3.0,1.0
Rodrigo Battaglia,Mallorca,s2223,   M(C),686.0,0.0,0.0,5.0,0.0
Rodrigo Ely,Almería,s2223,   D(C),2078.0,0.0,0.0,4.0,1.0
Rodrigo Riquelme,Atlético Madrid,s2324,Not Available,1522.0,3.0,5.0,1.0,0.0
Rodrigo Riquelme,Atlético Madrid,s2425,LB,57.0,0.0,0.0,0.0,0.0
Rodrigo Riquelme,Girona,s2223,   AM(CL),1581.0,4.0,2.0,1.0,0.0
Rodrigo Sánchez,Real Betis,s2122,Midfielder,880.0,1.0,2.0,0.0,0.0
Rodrigo de Paul,Atlético Madrid,s2122,Midfielder,2154.0,3.0,1.0,7.0,0.0
Rodrigo de Paul,Atlético Madrid,s2223,   AM(CLR) FW,1057.0,1.0,2.0,4.0,0.0
Rodrigo de Paul,Atlético Madrid,s2324,Not Available,2084.0,3.0,5.0,7.0,0.0
Rodrigo de Paul,Atlético Madrid,s2425,CM,27.0,0.0,0.0,0.0,0.0
Rodrygo Silva de Goes,Real Madrid,s2122,Forward,1527.0,4.0,4.0,3.0,0.0
Rodrygo Silva de Goes,Real Madrid,s2223,   AM(CLR) FW,1546.0,4.0,5.0,2.0,0.0
Rodrygo Silva de Goes,Real Madrid,s2324,Not Available,2388.0,10.0,5.0,2.0,0.0
Rodrygo Silva de Goes,Real Madrid,s2425,RW,90.0,1.0,0.0,0.0,0.0
Roger,Cádiz,s2223,   FW,444.0,0.0,0.0,1.0,0.0
Roger,Cádiz,s2324,Not Available,1367.0,2.0,3.0,3.0,0.0
Roger,Elche,s2223,   FW,657.0,0.0,1.0,2.0,0.0
Roger Martí,Levante,s2122,Forward,2124.0,7.0,3.0,8.0,0.0
Roger Martínez,Espanyol,s2122,Midfielder,0.0,0.0,0.0,0.0,0.0
Roger Martínez,Espanyol,s2223,   Midfielder,6.0,0.0,0.0,0.0,0.0
Romain Perraud,Real Betis,s2425,LB,90.0,0.0,0.0,1.0,0.0
Roman Yaremchuk,Valencia,s2324,Not Available,926.0,3.0,0.0,2.0,0.0
Rominigue Kouamé,Cádiz,s2324,Not Available,820.0,0.0,0.0,2.0,0.0
Ronald Araújo,Barcelona,s2122,Defender,2270.0,4.0,0.0,6.0,0.0
Ronald Araújo,Barcelona,s2223,   D(CR),1033.0,0.0,1.0,5.0,1.0
Ronald Araújo,Barcelona,s2324,Not Available,1994.0,1.0,2.0,6.0,0.0
Ronaël Pierre-Gabriel,Espanyol,s2223,   D(CLR) M(R),164.0,0.0,0.0,0.0,1.0
Roque Mesa,Valladolid,s2223,   DMC,1247.0,2.0,1.0,6.0,1.0
